index,prob_churn,CustomerID
4965,0.541751182424558,5934-RMPOV
3320,0.5411522136185785,3511-APPBJ
6231,0.541077002672212,1356-MKYSK
5164,0.5407670474796092,3606-SBKRY
3186,0.5392241002147448,2519-LBNQL
3934,0.5388876075190012,0058-EVZWM
3436,0.5386676788762779,4010-YLMVT
5640,0.5386308894316321,5371-VYLSX
5155,0.5382832532038546,7821-DPRQE
4572,0.537932801481452,3604-WLABM
6882,0.5372852196533511,2267-WTPYD
4767,0.5370269544730448,0701-TJSEF
2151,0.5365362714305282,5686-CMAWK
3033,0.5361175680595355,2782-JEEBU
3806,0.5360827067356855,7799-DSEWS
2867,0.5356640178789146,5624-RYAMH
2925,0.535434771269029,9052-VKDUW
6918,0.5352392269285129,3452-SRFEG
4500,0.535084024861932,4452-QIIEB
4802,0.5346796288283767,7130-CTCUS
4928,0.534150286740929,7733-UDMTP
4330,0.5341359846327234,5366-OBVMR
5485,0.5338324719888599,1394-SUIUH
6066,0.5332403985633887,7072-MBHEV
2714,0.5332403985633887,2460-NGXBJ
2292,0.5329699024035329,7319-VENRZ
2333,0.530759562404956,9396-ZSFLL
6886,0.5304511726137201,6300-BWMJX
2613,0.5291028304380215,8120-JDCAM
3625,0.5285638835368374,9314-QDMDW
2185,0.5284814507812079,8111-BKVDS
1873,0.5284814507812079,6713-OKOMC
5740,0.5283793212292692,7661-CPURM
1957,0.5280942987800037,3071-VBYPO
4082,0.5279369585335325,4177-JPDFU
5282,0.5276437646063522,8705-DWKTI
4634,0.5275519555778669,4415-WNGVR
5256,0.5272007477891968,8003-EWNDZ
3985,0.527094467907242,2452-KDRRH
2991,0.5266195256092537,9327-QSDED
5309,0.5266195256092537,8455-HIRAQ
6039,0.5263463121761004,1217-VASWC
3760,0.5263377614085588,5843-TTHGI
2911,0.5263377614085588,5651-WYIPH
5797,0.5262707988616274,8731-WBBMB
6249,0.5260821009990583,7395-XWZOY
2134,0.5256975959173009,9833-TGFHX
1987,0.5256412206309645,6551-GNYDG
5454,0.5253635744748735,6344-SFJVH
5114,0.5251442245432988,0228-MAUWC
4495,0.5241539937397884,1077-HUUJM
3493,0.5236758080098174,4365-MSDYN
5327,0.5234709156460556,2988-GBIVW
2919,0.5231961819128912,6896-SRVYQ
4981,0.5225855964172443,9027-YFHQJ
3903,0.5225806111710112,6351-SCJKT
3455,0.5220131771401515,1784-EZDKJ
3327,0.5218723356674849,7892-QVYKW
4354,0.5217554018425835,1370-GGAWX
6620,0.5214174744914066,2669-QVCRG
1920,0.5207165168236848,2273-QCKXA
5213,0.5207165168236848,2607-FBDFF
2198,0.5207165168236848,3577-AMVUX
6543,0.5203108270075868,8735-DCXNF
6876,0.5202824940668195,8212-DJRCH
5283,0.5200671082246593,8755-IWJHN
6801,0.5200200227227834,2027-CWDNU
1905,0.519760764192799,6575-SUVOI
6741,0.5190414156189888,2108-GLPQB
4955,0.519003970533347,8620-RJPZN
4319,0.519003970533347,4232-JGKIY
5967,0.519003970533347,5088-QZLRL
5652,0.519003970533347,1156-ZFYDO
2720,0.519003970533347,8992-CEUEN
2792,0.519003970533347,7617-EYGLW
4548,0.5188591444979235,5186-EJEGL
6113,0.5178660705821222,8679-LZBMD
4442,0.517857506957552,2828-SLQPF
4974,0.5176014644353513,8706-HRADD
3611,0.5171835708099747,2616-UUTFK
3189,0.5166511529622694,7789-HKSBS
6324,0.5157359446250745,4003-FUSHP
2413,0.515191793165143,6549-YMFAW
2384,0.5151095611818742,5076-YVXCM
2020,0.5150797231273911,9323-HGFWY
4674,0.5150711563551106,3620-MWJNE
6521,0.5150012010797717,5022-JNQEQ
2727,0.5147035485336338,5334-JLAXU
3022,0.5144292241669447,6968-GMKPR
5384,0.5144284488425602,7594-LZNWR
5956,0.5140951893496442,7880-XSOJX
4910,0.5140224039402248,2716-GFZOR
2200,0.5135331253776098,5628-RKIFK
2187,0.5135270584758028,2806-MLNTI
2771,0.513456015586495,0872-JCPIB
6170,0.513206944251173,1480-IVEVR
4635,0.5125811704609793,2522-AHJXR
6203,0.5124924012825799,2709-UQGNP
4014,0.5122004690387493,4692-NNQRU
4057,0.5119464966030334,6898-MDLZW
6238,0.5109809618641246,9971-ZWPBF
5328,0.5105145228438764,2832-SCUCO
3759,0.5105145228438764,9137-NOQKA
6234,0.5099647749926817,5828-DWPIL
2529,0.5099488706380257,4661-NJEUX
6533,0.5099488706380257,2081-KJSQF
6845,0.5099488706380257,2369-FEVNO
5581,0.5099488706380257,7298-IZWLY
2100,0.5099488706380257,1098-TDVUQ
5402,0.5099488706380257,1622-HSHSF
4510,0.5099488706380257,4634-JLRJT
5183,0.5099488706380257,7853-WNZSY
4068,0.5099488706380257,5906-BFOZT
2385,0.5099488706380257,8262-COGGB
4881,0.5099488706380257,0670-KDOMA
3872,0.5099488706380257,5996-DAOQL
4422,0.5099488706380257,8566-YPRGL
4932,0.5099488706380257,2465-BLLEU
4703,0.5099488706380257,7291-CDTMJ
3890,0.5098053219734833,7693-QPEFS
2363,0.5096494075960873,8095-WANWK
5037,0.5096494075960873,5651-CPDND
2007,0.5093669531512476,4827-USJHP
4452,0.5090613597040928,5201-FRKKS
6513,0.5085665677720143,3162-KKZXO
4854,0.5081791848738171,6199-IWKGC
4086,0.5081509595785761,6620-JDYNW
5323,0.5081509595785761,1986-PHGZF
2288,0.5078967012725616,6815-ABQFQ
2830,0.5070277977517348,5989-OMNJE
5629,0.5070167361849042,8547-NSBBO
2845,0.506699013330553,0114-RSRRW
3983,0.506699013330553,9512-PHSMG
6021,0.5064372669511943,7502-BNYGS
3875,0.5063994866217277,7883-ROJOC
3279,0.5063834313618489,6637-KYRCV
5535,0.5062655174412483,9795-VOWON
3428,0.5060826449806182,4123-FCVCB
5329,0.5052257814820613,7036-ZZKBD
1912,0.5051017181933956,1215-FIGMP
2616,0.5050331338060557,2858-EIMXH
1916,0.5049961269433698,8627-ZYGSZ
6381,0.50479603336645,4132-POCZS
3843,0.5047763314985493,4191-XOVOM
2835,0.5046632299936541,4945-RVMTE
3856,0.5042811732783693,5445-GLVOT
2964,0.5042803973646625,8695-WDYEA
4640,0.5042803973646625,8885-QSQBX
5589,0.5041727041286839,9500-LTVBP
5973,0.5037663558997802,2270-CHBFN
5298,0.5034516594965135,5701-ZIKJE
4394,0.5034469431516336,8663-UPDGF
3178,0.5030837412043363,3144-KMTWZ
7014,0.5027582206959476,4501-VCPFK
6864,0.5024856509937637,3174-RKMOW
2759,0.5023677209823321,5370-IIVVL
5171,0.5020190058222828,4693-VWVBO
3417,0.5020190058222828,3744-ZBHON
5527,0.5017364531837801,4486-EFAEB
2396,0.5014531234721796,6942-LBFDP
5278,0.5014531234721796,3007-FDPEA
2305,0.5014531234721796,2640-LYMOV
6100,0.5014531234721796,7636-XUHWW
3825,0.5014531234721796,4986-MXSFP
4245,0.5014531234721796,3594-IVHJZ
7033,0.5014531234721796,0871-OPBXW
3124,0.501205361547763,4918-FYJNT
4933,0.5011535474000773,1685-VAYJF
6010,0.5008084720258429,2458-EOMRE
2848,0.5007668332380145,6475-VHUIZ
2963,0.5000703497690536,5035-PGZXH
2976,0.49978701718076163,0481-SUMCB
5725,0.49978701718076163,9233-PSYHO
4128,0.4992241469740344,8070-AAWZP
3855,0.49896640129486924,7629-WIXZF
5671,0.4982140098411732,8294-UIMBA
5285,0.4978375071379368,0929-PECLO
5819,0.4976815368584936,8992-OBVDG
3008,0.49762024106342956,3794-NFNCH
1894,0.49715581710117124,6572-ADKRS
5718,0.497109839815691,5018-HEKFO
4282,0.4965577319753239,6818-DJXAA
5308,0.49636093246470575,6743-HHQPF
4769,0.4957835455165937,6629-LADHQ
2992,0.49571363619525255,1656-DRSMG
6985,0.4956333917497983,1024-KPRBB
3839,0.49458135737038006,8166-ORCHU
6719,0.49323981575892556,8317-BVKSO
5068,0.4931332414344992,2674-MLXMN
5229,0.4930375239820149,2252-ISRNH
4454,0.4930276596415759,5443-SCMKX
6973,0.4929565371512568,9039-ZVJDC
6187,0.4929565371512568,7526-IVLYU
3256,0.4929565371512568,0463-WZZKO
2307,0.4929565371512568,2393-DIVAI
6956,0.4928129615291015,5243-SAOTC
5004,0.4927088243867038,1020-JPQOW
2602,0.49265702104719983,2604-XVDAM
3864,0.49168123848126094,2346-DJQTB
5838,0.4914503095876437,6284-KMNUF
2987,0.4914503095876437,2924-KHUVI
6035,0.49111551678485216,6345-HOVES
3517,0.49104694717639147,2212-LYASK
5595,0.49080525447950785,4828-FAZPK
5621,0.4899891960810991,8739-QOTTN
2214,0.4899891960810991,4237-CLSMM
5667,0.4899891960810991,7017-VFULY
5534,0.4899891960810991,2303-PJYHN
4439,0.4899197619248082,7673-LPRNY
4127,0.4898147445159586,7089-XXAYG
6954,0.4896244835486042,5136-GFPMB
6900,0.48958606032167945,8217-QYOHV
2268,0.48956321295149124,0621-HJWXJ
5118,0.4893912578520315,5215-LNLDJ
4333,0.4891803297710303,9817-APLHW
4824,0.48804753992701877,3657-COGMW
6142,0.487830395793865,1697-NVVGY
3811,0.48772816024878585,0880-FVFWF
2786,0.4876880291026941,0096-FCPUF
5974,0.48761805320287976,5982-FPVQN
6681,0.48728990391872284,9828-QHFBK
2938,0.48673855260828286,6890-PFRQX
6259,0.4864385638723602,4673-KKSLS
3040,0.4856608914975646,8152-UOBNY
4768,0.4844640175425292,5712-VBOXD
6889,0.4844640175425292,7976-CICYS
6352,0.4844640175425292,0690-SRQID
6222,0.4844640175425292,5144-PQCDZ
4530,0.48416550945856396,8148-BPLZQ
5968,0.48365119200117707,8023-QHAIO
4205,0.48349538693942923,9097-ZUBYC
6672,0.4829921366970796,4923-ADWXJ
4857,0.4829496828736328,7446-YPODE
3562,0.4826344920122241,4947-DSMXK
3224,0.4819982487378581,3402-XRIUO
5407,0.4814992518605656,7808-DVWEP
6186,0.4814992518605656,2621-UDNLU
6456,0.4813558452951318,5188-HGMLP
5235,0.481191757674281,3709-OIJEA
5267,0.4804919247040767,8065-BVEPF
2507,0.48040828741073643,8713-IGZSO
1961,0.4795535432113943,1091-SOZGA
6310,0.47927752654458716,7537-CBQUZ
3919,0.4782568233191695,9375-MHRRS
4265,0.47797480798095504,3890-RTCMS
5175,0.4778036221599336,8644-XYTSV
6264,0.4772827306794414,6907-CQGPN
5706,0.4771757755761413,7245-JMTTQ
2422,0.4771750012225629,6647-ZEDXT
6520,0.47689304072143696,0691-NIKRI
2379,0.47689304072143696,7251-LJBQN
6967,0.47671803888896275,7746-AWNQW
5664,0.47671803888896275,7622-NXQZR
4704,0.4761190942336287,7128-GGCNO
4237,0.47598046112620934,3694-GLTJM
2516,0.47598046112620934,2732-ISEZX
5658,0.47598046112620934,0303-WMMRN
5188,0.47569091142742687,0575-CUQOV
6995,0.47539970254623365,2843-CQMEG
5486,0.47539970254623365,3521-MNKLV
4306,0.47539970254623365,2229-VWQJH
4194,0.4747508408404352,9099-FTUHS
3943,0.4747079632102857,4360-QRAVE
6097,0.47460106121845913,3349-ANQNH
4763,0.4743871374680695,8851-RAGOV
6806,0.4742145848250701,7103-IPXPJ
2058,0.4739374036383974,0959-WHOKV
5593,0.47337452442903466,0899-WZRSD
3715,0.47301997698687387,5702-SKUOB
3312,0.4729452478216536,0564-MUUQK
6396,0.4725876909483327,3069-SSVSN
5077,0.47215788462622904,1518-OMDIK
2841,0.4719307380993318,9277-JOOMO
3777,0.4717782434060712,7748-UMTRK
2860,0.47107740222743466,2293-IJWPS
6715,0.47080185092420107,7426-GSWPO
5712,0.4707641933914035,0365-TRTPY
4774,0.47032718517438166,4324-AHJKS
5393,0.4701522905824613,7402-PWYJJ
2461,0.46999217630357876,0810-BDHAW
2948,0.46997509327036097,1866-OBPNR
2744,0.46979222987226693,0887-WBJVH
3381,0.46942694204418445,7483-IQWIB
2493,0.46942694204418445,2672-TGEFF
3055,0.46858048269760944,3584-WKTTW
5022,0.4675107437168546,5955-EPOAZ
5882,0.4674945668279618,7109-MFBYV
6245,0.4671964533306731,2862-PFNIK
4257,0.4647548358372411,9938-EKRGF
6748,0.46447369442718806,4747-LCAQL
3752,0.46447369442718806,7175-NTIXE
2756,0.46427511193388454,8944-AILEF
4904,0.4635150810663898,4826-TZEVA
5241,0.46346934739455614,8746-OQQRW
2325,0.4630767477081682,2731-GJRDG
2038,0.46272390782017203,6469-MRVET
3578,0.46268611656854236,9776-OJUZI
2929,0.4626179078409484,2480-EJWYP
2525,0.4626093812137862,9342-VNIMQ
1941,0.4623429794168502,6067-NGCEU
4935,0.4623061789682419,6917-YACBP
5136,0.462250057485143,5951-AOFIH
2078,0.46186939870366006,0314-TKOSI
3155,0.4615970214662368,8952-WCVCD
4388,0.461555684454155,5294-DMSFH
4754,0.4615181215053453,5600-KTXFM
5592,0.4613356845484388,1360-JYXKQ
5195,0.46098339603867533,7797-EJMDP
6239,0.46061761102728216,4712-AUQZO
2246,0.4601514527185741,8981-FJGLA
3564,0.45975245323234504,0002-ORFBO
1983,0.45964979774965,3780-YVMFA
3925,0.4596354621682527,4016-BJKTZ
5236,0.4590597092859006,1386-ZIKUV
3899,0.4590597092859006,8295-FHIVV
2840,0.4590597092859006,9788-YTFGE
2319,0.4588489431396775,1710-RCXUS
5735,0.4584815327990959,6261-LHRTG
2098,0.4578028367613151,3167-SNQPL
4533,0.45768651668232235,4488-KQFDT
3826,0.4575550759835229,6131-FOYAS
3062,0.45729331349415864,4939-KYYPY
5479,0.4566672648438421,4393-RYCRE
5448,0.4560012823045349,8190-ZTQFB
4592,0.4559410844759676,7159-FVYPK
4645,0.45502894014595496,1814-DKOLC
4531,0.45446084830434097,2623-DRYAM
4419,0.45446084830434097,0326-VDYXE
4416,0.45446084830434097,0100-DUVFC
3323,0.45445157534745767,3723-BFBGR
3230,0.45375185703915627,6959-GQEGV
2642,0.4533640938253089,7296-PIXQY
4469,0.45315341315894037,5206-HPJKM
5204,0.4530028875791265,8671-KKKOS
5210,0.4528920663931052,0423-UDIJQ
2947,0.4525500750867372,4283-IVYCI
2743,0.45250357009753633,3164-YAXFY
4511,0.4519623244990503,9501-UKKNL
2338,0.4517962582308339,4881-JVQOD
2820,0.45138351286985956,8985-OOPOS
3687,0.450632158939603,7140-ADSMJ
4108,0.450632158939603,1614-JBEBI
3604,0.450632158939603,3981-QSVQI
6230,0.4505213749921324,1840-BIUOG
6684,0.45034477721510696,6728-VOIFY
4898,0.45014828839265925,6627-CFOSN
2980,0.4493644034982471,2811-POVEX
5732,0.4491399316031005,3858-XHYJO
6469,0.44912629872669474,6128-DAFVY
6808,0.4490995475561437,3545-CNWRG
3495,0.44886031468471516,5802-ADBRC
3505,0.44881916745476275,8378-LKJAF
2586,0.44842499918993034,5651-YLPRD
5100,0.44824724063043525,0853-NWIFK
2669,0.4480089643474696,7241-AJHFS
4317,0.4475288037986039,6137-MFAJN
2410,0.44727317846855724,6952-OMNWB
5440,0.44675101919432203,0584-BJQGZ
2640,0.4465927055175926,4869-EPIUS
4756,0.4459164947649281,7964-YESJC
4555,0.4457680917038199,0512-FLFDW
5611,0.4449924259627548,4879-GZLFH
2418,0.4446759823437616,1216-JWVUX
5809,0.44441089310656234,3370-GQEAL
5623,0.44369883415642164,0277-BKSQP
5843,0.44344824733663823,9701-CDXHR
2023,0.44296067092249286,7018-WBJNK
3920,0.4427912485258912,4860-YZGZM
3506,0.4426190174009054,1153-GNOLC
5223,0.44223284010535796,1385-TQOZW
6477,0.44201836800059247,8409-WQJUX
4574,0.4411442337579705,2259-OUUSZ
5243,0.4407468771790505,0471-ARVMX
5307,0.44011077828093964,9800-ONTFE
5690,0.4399291253030268,4350-ZTLPI
3295,0.4399291253030268,7409-JURKQ
3183,0.4399206745188745,2155-AMQRX
6071,0.43973975586675323,8903-XEBGX
4988,0.43930628883966594,5345-BMKWB
3374,0.438886450490496,1170-SASML
3643,0.43843793953529314,7389-KBFIT
6776,0.43823012440830966,6258-NGCNG
6329,0.43799717087650447,3055-OYMSE
6176,0.43784145732379315,4118-CEVPF
4340,0.4376661621316798,1335-HQMKX
6750,0.437387252827014,0898-XCGTF
3955,0.43719730428327097,3638-DIMPH
5410,0.43665559663005155,3807-BPOMJ
2173,0.4363359227187659,0111-KLBQG
6643,0.43629874913349304,9389-ACWBI
5092,0.43510326104844527,0537-QYZZN
6523,0.43409527938850023,3736-BLEPA
1930,0.43402703006838017,8108-UXRQN
3379,0.43400296201199023,4138-NAXED
2061,0.43386643597764635,3675-YDUPJ
4699,0.43386643597764635,8439-LTUGF
6082,0.43386643597764635,4936-YPJNK
4134,0.43386643597764635,1784-BXEFA
4878,0.43386643597764635,3847-BAERP
1952,0.4325075877265047,8597-CWYHH
2032,0.4322509590697026,0699-NDKJM
4221,0.43167686817026046,7682-AZNDK
6726,0.431601144626837,7729-JTEEC
2957,0.43084217106082373,6281-FKEWS
5179,0.43059460281280887,7251-XFOIL
2934,0.43052936205400105,8445-DNBAE
1872,0.4303271870263792,1452-KIOVK
3241,0.43025231931225066,0523-VNGTF
2024,0.42992615793661665,9142-KZXOP
2926,0.4293104901208698,1666-JZPZT
3088,0.4290116893937566,8189-HBVRW
6632,0.4288529183395255,2599-CZABP
4097,0.4275424175313733,2065-MMKGR
2208,0.4271551835271934,5760-WRAHC
2248,0.4271265918199316,4332-MUOEZ
2331,0.4269666156345802,6689-VRRTK
2453,0.4269636829529643,9505-SQFSW
5915,0.4266486078062201,7856-GANIL
2654,0.4262255101501532,7143-BQIBA
3884,0.4258591397604022,6402-SSEJG
6804,0.4258138684117826,7878-RTCZG
1967,0.4258138684117826,3930-ZGWVE
3907,0.4258138684117826,1194-SPVSP
4164,0.4258138684117826,6569-KTMDU
6829,0.4258138684117826,3590-TCXTB
1945,0.4258138684117826,6380-ARCEH
1891,0.4258138684117826,7310-EGVHZ
4005,0.4258138684117826,2668-TZSPS
3823,0.4258138684117826,8562-GHPPI
4055,0.4258138684117826,2576-HXMPA
6854,0.4258138684117826,0970-QXPXW
4318,0.4258138684117826,9122-UMROB
2238,0.4258138684117826,6579-JPICP
6653,0.4258138684117826,2676-ISHSF
2284,0.4258138684117826,2654-VBVPB
4470,0.4258138684117826,8393-JMVMB
4946,0.4258138684117826,1905-OEILC
4638,0.4258138684117826,7096-UCLNH
6123,0.4258138684117826,3090-QFUVD
5425,0.4258138684117826,6654-QGBZZ
5720,0.4258138684117826,3976-NLDEZ
5215,0.4258138684117826,6728-WYQBC
2274,0.4258138684117826,2866-IKBTM
2443,0.4258138684117826,4013-GUXND
5925,0.4258138684117826,8048-DSDFQ
3148,0.4258138684117826,1015-OWJKI
6616,0.4258138684117826,7601-WFVZV
2247,0.4258138684117826,1135-LMECX
5684,0.4258138684117826,7721-DVEKZ
6410,0.4258138684117826,2220-IAHLS
2660,0.4258138684117826,2111-DWYHN
2141,0.4258138684117826,7302-ZHMHP
6087,0.4258138684117826,8749-CLJXC
4821,0.4258138684117826,3727-JEZTU
5518,0.4258138684117826,9975-SKRNR
6064,0.4258138684117826,3785-NRHYR
4583,0.4258138684117826,9753-OYLBX
3212,0.4258138684117826,1663-MHLHE
4668,0.4258138684117826,7698-YFGEZ
3301,0.4258138684117826,7243-LCGGZ
6361,0.4258138684117826,6286-SUUWT
3296,0.4258138684117826,3247-MHJKM
2603,0.4258138684117826,3717-OFRTN
4998,0.4258138684117826,6124-ACRHJ
3427,0.4258138684117826,0673-IGUQO
5806,0.4258138684117826,9441-QHEVC
5771,0.4258138684117826,9708-KFDBY
5059,0.4258138684117826,2700-LUEVA
3435,0.4258138684117826,8974-OVACP
2088,0.4258138684117826,8203-XJZRC
4995,0.4258138684117826,2542-HYGIQ
2894,0.4258138684117826,2592-YKDIF
2364,0.4258138684117826,3030-ZKIWL
4984,0.4258138684117826,7926-IJOOU
2967,0.4258138684117826,8605-ITULD
2451,0.4255375552726992,7706-DZNKK
2040,0.42530578610068065,6778-JFCMK
2779,0.4249073193570853,0384-RVBPI
6922,0.42431360305623617,4926-UMJZD
5261,0.42405590483311556,4929-ROART
1908,0.4235314959671381,5067-XJQFU
2209,0.42339636944180453,8847-GEOOQ
6276,0.42314254167892595,1472-TNCWL
2183,0.4230018914845574,7663-ZTEGJ
2212,0.4228651153860791,5149-CUZUJ
3032,0.420937152113337,7108-DGVUU
4121,0.42060785073176116,5151-HQRDG
6625,0.4205659476848536,3256-EZDBI
5551,0.4205659476848536,7740-KKCXF
3685,0.42034859590626467,5198-EFNBM
6157,0.42004782983396494,3161-GETRM
6298,0.4195210024996517,0440-MOGPM
5287,0.4193504461474893,1202-KKGFU
4924,0.419134958656666,8474-UMLNT
3291,0.4191223074606051,1845-CSBRZ
2577,0.41884716904831565,9904-EHEVJ
4034,0.4186317537181959,8059-UDZFY
6591,0.4185926074369987,2486-WYVVE
2054,0.41838887956291515,9058-HRZSV
6481,0.41796988226762044,2946-KIQSP
5734,0.41775290485821537,7025-IWFHT
3623,0.417525565483417,9101-NTIXF
3018,0.417525565483417,9818-XQCUV
4104,0.417525565483417,1796-JANOW
5409,0.417525565483417,0366-NQSHS
2956,0.417525565483417,5067-DGXLL
6910,0.417525565483417,9700-ZCLOT
5291,0.417525565483417,9426-SXNHE
4362,0.417525565483417,0396-HUJBP
2540,0.417525565483417,1051-GEJLJ
5989,0.417525565483417,2308-STERM
6003,0.417525565483417,0816-TSPHQ
5944,0.417525565483417,5919-VCZYM
3755,0.417525565483417,0188-GWFLE
6704,0.417525565483417,2342-CKIAO
3862,0.417525565483417,8150-QUDFX
5668,0.417525565483417,5562-YJQGT
6751,0.417525565483417,8006-PYCSW
5848,0.417525565483417,3936-QQFLL
5635,0.417211300954073,9633-DENPU
6140,0.4169601330896523,3570-YUEKJ
6046,0.4169317271155197,2896-TBNBE
3727,0.41632079063161204,7016-NVRIC
4294,0.41609266261120614,6322-PJJDJ
4437,0.41578612739984905,3756-VNWDH
5038,0.41550252894454637,2186-QZEYA
2092,0.41520516459857304,0895-LMRSF
2581,0.41452450029171123,0851-DFJKB
5634,0.413587814443044,8878-RYUKI
2688,0.4135275966328517,3391-JSQEW
2950,0.4134942895735083,8970-ANWXO
5513,0.41176719635646175,9842-EFSYY
4682,0.4115592131098537,9481-IEBZY
6485,0.411031955930803,4685-ERGHK
5408,0.4109524672496552,2284-VFLKH
3284,0.41094416467466016,3221-CJMSG
2117,0.4107576216844507,2379-GYFLQ
2738,0.410682916005312,6994-ORCWG
6703,0.4097668974145461,2978-XXSOG
6241,0.40972531063914286,2908-ZTPNF
5082,0.4092835950904937,3806-YAZOV
6453,0.4092835950904937,6394-HHHZM
6390,0.4092835950904937,0178-CIIKR
2441,0.4092835950904937,0030-FNXPP
4216,0.4092835950904937,6734-CKRSM
6729,0.4092835950904937,9770-LXDBK
5288,0.4090103676634475,6112-KTHFQ
6197,0.4090103676634475,6131-JLWZM
4805,0.4083716893642223,7634-WSWDB
2296,0.4079437287141598,0308-IVGOK
2644,0.4072406981431492,3524-WQDSG
5203,0.4067535096947255,0103-CSITQ
5330,0.4065222839227853,0265-PSUAE
3499,0.4064866680128894,8495-LJDFO
3822,0.4060270944990288,8250-ZNGGW
3740,0.40588224221584956,9825-YCXWZ
3287,0.40587101045272067,4623-ZKHLY
6969,0.4055137463421208,2758-RNWXS
3191,0.40464121201086095,2586-CWXVV
3388,0.40426496223283315,4832-VRBMR
3642,0.40389618916970865,4083-BFNYK
2085,0.4027141759615793,2294-SALNE
4413,0.40249752053432847,2000-MPKCA
2234,0.40242041829301056,4472-LVYGI
2939,0.4023644208030978,0222-CNVPT
2789,0.40233842063927766,9408-HRXRK
2648,0.4019503892965346,3845-JHAMY
3411,0.40187695587868777,2911-WDXMV
3885,0.4016997615537598,1169-SAOCL
3538,0.40112906651499114,3126-WQMGH
4461,0.4010922883732743,4558-CGYCZ
4308,0.4010922883732743,1336-EZFZY
5159,0.4010922883732743,8410-BGQXN
4175,0.4010922883732743,5222-JCXZT
4370,0.4010922883732743,7234-KMNRQ
4381,0.4010922883732743,9618-LFJRU
3573,0.4010922883732743,9367-OIUXP
5969,0.4010922883732743,4397-FRLTA
3845,0.4010922883732743,1855-CFULU
4186,0.4005544810282164,5924-IFQTT
5636,0.4005330621547942,7811-JIVPF
6567,0.4001617079076167,9853-JFZDU
4114,0.3993743712529678,5897-ZYEKH
5918,0.39901872451156906,3703-TTEPD
6809,0.39895156379449825,1785-BPHTP
2045,0.3988418718837293,3316-UWXUY
4658,0.39875540828412614,0064-YIJGF
6942,0.3975948310439579,9609-BENEA
2372,0.39665567291956283,9092-GDZKO
6424,0.39664012152066924,8495-PRWFH
5566,0.39624545918321136,3528-HFRIQ
3886,0.3961125549646028,1110-KYLGQ
6419,0.3960985414051839,3413-CSSTH
6518,0.39593895077152375,8904-OPDCK
6266,0.3958060819617929,0239-OXEXL
6394,0.3953948713010357,6383-ZTSIW
4862,0.39538667206289096,1629-DQQVB
4665,0.3947951493583017,7868-BGSZA
3171,0.39425233771474716,9470-XCCEM
2784,0.3938335010385982,0319-QZTCO
3487,0.393696685031789,9798-DRYDS
2745,0.3932719092912787,4660-IRIBM
2010,0.3932620343019966,8017-UVSZU
3664,0.3929566056681233,0142-GVYSN
2988,0.39295586526296206,1925-GMVBW
2480,0.39295586526296206,4785-NKHCX
6692,0.39295586526296206,2159-TURXX
2417,0.39295586526296206,6621-YOBKI
4708,0.39295586526296206,3675-EQOZA
3906,0.39295586526296206,2439-QKJUL
3344,0.39295586526296206,3977-QCRSL
6311,0.39295586526296206,3363-EWLGO
4103,0.39295586526296206,6377-KSLXC
6980,0.39268629191517945,9364-YKUVW
5289,0.3912411231115444,1852-XEMDW
2059,0.3906007659751171,4075-JFPGR
4963,0.39039305543324343,1768-HNVGJ
6991,0.3900808090807032,9972-VAFJJ
5754,0.3896989183283758,9591-YVTEB
6446,0.38951134215627065,0130-SXOUN
4193,0.3889679170347787,9909-DFRJA
6655,0.38800593672417427,4753-PADAS
6939,0.3871486201885956,7921-LMDFQ
3084,0.3865047652644157,2851-MMUTZ
3572,0.3859173133566361,2577-GVSIL
4273,0.38583806333056636,8123-QBNAZ
3389,0.38569257544700014,9079-LWTFD
2702,0.38487916123396543,0098-BOWSO
4187,0.38487842639879744,7968-QUXNS
5228,0.38487842639879744,7787-BNTZM
1962,0.38487842639879744,2928-HLDBA
6017,0.38487842639879744,6490-FGZAT
4236,0.38487842639879744,6972-SNKKW
6756,0.38487842639879744,5850-BDWCY
5891,0.38487842639879744,9970-QBCDA
2936,0.38487842639879744,6806-YDEUL
6148,0.3846108834729608,0787-LHDYT
6209,0.38447493596787163,9943-VSZUV
3787,0.38314621092204776,8384-FZBJK
3174,0.38291769093936134,0409-WTMPL
2875,0.38290958657452695,5478-JJVZK
4514,0.3828434100146393,6080-TCMYC
4698,0.38242904170147,1767-TGTKO
2585,0.38233438410675735,4002-BQWPQ
2460,0.38227648331373815,2202-OUTMO
5083,0.3818046307600214,7998-ZLXWN
5782,0.3815873696388244,9700-ISPUP
4448,0.380839412923754,0975-UYDTX
3089,0.380774398907725,4163-KIUHY
1877,0.380232867486877,8091-TTVAX
6282,0.3798193759222306,6733-LRIZX
4157,0.37940428849171015,1867-TJHTS
6844,0.3793396893868689,1591-MQJTP
4133,0.3793396893868689,1810-BOHSY
2476,0.3787431580321089,7382-DFJTU
3130,0.3784899571909853,6303-KFWSL
3489,0.3784158068875863,6296-DDOOR
6664,0.37826019983235143,9332-GYWLO
4402,0.378237901795558,1698-XFZCI
4003,0.37822520375739616,3170-GWYKC
2002,0.3779789453099846,1744-JHKYS
6501,0.3777419972771178,4023-RTIQM
5503,0.37730239832478824,0089-IIQKO
3447,0.3771301311951255,2023-VQFDL
5966,0.37691808920813785,1346-PJWTK
4366,0.37686394558332925,3530-CRZSB
4253,0.37686394558332925,0750-EKNGL
